year,index,tournament,name,odds,won,payoff
2013,315,Valero Texas Open,Aaron Baddeley,50/1,false,50.0
2013,315,Valero Texas Open,K.J. Choi,60/1,false,60.0
2013,315,Valero Texas Open,Kevin Chappell,60/1,false,60.0
2013,315,Valero Texas Open,John Huh,50/1,false,50.0
2013,315,Valero Texas Open,Marcel Siem,60/1,false,60.0
2013,315,Valero Texas Open,Charlie Wi,60/1,false,60.0
2013,315,Valero Texas Open,Ben Curtis,60/1,false,60.0
2013,315,Valero Texas Open,Brian Gay,80/1,false,80.0
2013,315,Valero Texas Open,D.A. Points,80/1,false,80.0
2013,315,Valero Texas Open,Bryce Molder,80/1,false,80.0
2013,315,Valero Texas Open,Jeff Overton,80/1,false,80.0
2013,315,Valero Texas Open,Matt Every,80/1,false,80.0
2013,315,Valero Texas Open,Gary Woodland,60/1,false,60.0
2013,315,Valero Texas Open,Martin Laird,80/1,true,80.0
2013,315,Valero Texas Open,Greg Chalmers,80/1,false,80.0
2013,315,Valero Texas Open,Scott Brown,80/1,false,80.0
2013,315,Valero Texas Open,Harris English,80/1,false,80.0
2013,315,Valero Texas Open,Jamie Donaldson,80/1,false,80.0
2013,315,Valero Texas Open,Scott Stallings,80/1,false,80.0
2013,315,Valero Texas Open,Justin Leonard,60/1,false,60.0
2013,315,Valero Texas Open,Retief Goosen,100/1,false,100.0
2013,315,Valero Texas Open,Ben Kohles,100/1,false,100.0
2013,315,Valero Texas Open,Seung-Yul Noh,60/1,false,60.0
2013,315,Valero Texas Open,David Toms,100/1,false,100.0
2013,315,Valero Texas Open,Ross Fisher,100/1,false,100.0
2013,315,Valero Texas Open,Brian Davis,80/1,false,80.0
2013,315,Valero Texas Open,Hunter Haas,100/1,false,100.0
2013,315,Valero Texas Open,Morgan Hoffmann,100/1,false,100.0
2013,315,Valero Texas Open,John Merrick,100/1,false,100.0
2013,315,Valero Texas Open,Robert Karlsson,125/1,false,125.0
2013,315,Valero Texas Open,Field (all others),9/4,false,2.25
2013,316,The Masters,Tiger Woods,7/2,false,3.5
2013,316,The Masters,Rory McIlroy,10/1,false,10.0
2013,316,The Masters,Phil Mickelson,10/1,false,10.0
2013,316,The Masters,Luke Donald,30/1,false,30.0
2013,316,The Masters,Lee Westwood,25/1,false,25.0
2013,316,The Masters,Adam Scott,25/1,true,25.0
2013,316,The Masters,Justin Rose,15/1,false,15.0
2013,316,The Masters,Bubba Watson,35/1,false,35.0
2013,316,The Masters,Dustin Johnson,25/1,false,25.0
2013,316,The Masters,Jason Dufner,50/1,false,50.0
2013,316,The Masters,Rickie Fowler,50/1,false,50.0
2013,316,The Masters,Hunter Mahan,40/1,false,40.0
2013,316,The Masters,Matt Kuchar,30/1,false,30.0
2013,316,The Masters,Keegan Bradley,20/1,false,20.0
2013,316,The Masters,Louis Oosthuizen,25/1,false,25.0
2013,316,The Masters,Charl Schwartzel,25/1,false,25.0
2013,316,The Masters,Jason Day,40/1,false,40.0
2013,316,The Masters,Webb Simpson,60/1,false,60.0
2013,316,The Masters,Nick Watney,60/1,false,60.0
2013,316,The Masters,Steve Stricker,40/1,false,40.0
2013,316,The Masters,Graeme McDowell,40/1,false,40.0
2013,316,The Masters,Ernie Els,125/1,false,125.0
2013,316,The Masters,Padraig Harrington,60/1,false,60.0
2013,316,The Masters,Sergio Garcia,40/1,false,40.0
2013,316,The Masters,Ian Poulter,40/1,false,40.0
2013,316,The Masters,Bo Van Pelt,80/1,false,80.0
2013,316,The Masters,Peter Hanson,60/1,false,60.0
2013,316,The Masters,Zach Johnson,100/1,false,100.0
2013,316,The Masters,Geoff Ogilvy,DNQ,false,-1.0
2013,316,The Masters,Jim Furyk,60/1,false,60.0
2013,316,The Masters,Martin Kaymer,100/1,false,100.0
2013,316,The Masters,Brandt Snedeker,30/1,false,30.0
2013,316,The Masters,Bill Haas,60/1,false,60.0
2013,316,The Masters,Francesco Molinari,150/1,false,150.0
2013,316,The Masters,Nicolas Colsaerts,80/1,false,80.0
2013,316,The Masters,K.J. Choi,80/1,false,80.0
2013,316,The Masters,Retief Goosen,DNQ,false,-1.0
2013,316,The Masters,Martin Laird,100/1,false,100.0
2013,316,The Masters,Carl Pettersson,200/1,false,200.0
2013,316,The Masters,Henrik Stenson,60/1,false,60.0
2013,316,The Masters,Matteo Manassero,150/1,false,150.0
2013,316,The Masters,Kyle Stanley,DNQ,false,-1.0
2013,316,The Masters,Fred Couples,150/1,false,150.0
2013,316,The Masters,John Senden,200/1,false,200.0
2013,316,The Masters,Fredrik Jacobson,80/1,false,80.0
2013,316,The Masters,Aaron Baddeley,DNQ,false,-1.0
2013,316,The Masters,Gary Woodland,DNQ,false,-1.0
2013,316,The Masters,David Toms,250/1,false,250.0
2013,316,The Masters,Ben Curtis,250/1,false,250.0
2013,316,The Masters,Paul Casey,DNQ,false,-1.0
2013,316,The Masters,Seung-Yul Noh,DNQ,false,-1.0
2013,316,The Masters,Ben Crane,DNQ,false,-1.0
2013,316,The Masters,Sean O'Hair,DNQ,false,-1.0
2013,316,The Masters,Paul Lawrie,250/1,false,250.0
2013,316,The Masters,Thomas Bjorn,300/1,false,300.0
2013,316,The Masters,Robert Garrigus,150/1,false,150.0
2013,316,The Masters,Scott Piercy,150/1,false,150.0
2013,316,The Masters,Ryan Palmer,DNQ,false,-1.0
2013,316,The Masters,Vijay Singh,150/1,false,150.0
2013,316,The Masters,Angel Cabrera,80/1,false,80.0
2013,316,The Masters,Anthony Kim,DNQ,false,-1.0
2013,316,The Masters,Robert Karlsson,DNQ,false,-1.0
2013,316,The Masters,Jonathan Byrd,DNQ,false,-1.0
2013,316,The Masters,Trevor Immelman,250/1,false,250.0
2013,316,The Masters,Tim Clark,200/1,false,200.0
2013,316,The Masters,Ryo Ishikawa,300/1,false,300.0
2013,316,The Masters,Charles Howell III,DNQ,false,-1.0
2013,316,The Masters,Alvaro Quiros,DNQ,false,-1.0
2013,316,The Masters,Alexander Noren,DNQ,false,-1.0
2013,316,The Masters,Thorbjorn Olesen,150/1,false,150.0
2013,316,The Masters,Bud Cauley,DNQ,false,-1.0
2013,316,The Masters,Ryan Moore,125/1,false,125.0
2013,316,The Masters,Y.E. Yang,200/1,false,200.0
2013,316,The Masters,Kevin Na,300/1,false,300.0
2013,316,The Masters,Miguel Angel Jimenez,DNQ,false,-1.0
2013,316,The Masters,Rory Sabbatini,DNQ,false,-1.0
2013,316,The Masters,Branden Grace,200/1,false,200.0
2013,316,The Masters,Anders Hansen,DNQ,false,-1.0
2013,316,The Masters,Simon Dyson,DNQ,false,-1.0
2013,316,The Masters,Stewart Cink,150/1,false,150.0
2013,316,The Masters,Kyung-Tae Kim,DNQ,false,-1.0
2013,316,The Masters,Sang-Moon Bae,DNQ,false,-1.0
2013,316,The Masters,Robert Rock,DNQ,false,-1.0
2013,316,The Masters,Mark Wilson,DNQ,false,-1.0
2013,316,The Masters,Marc Leishman,300/1,false,300.0
2013,316,The Masters,Camilo Villegas,DNQ,false,-1.0
2013,316,The Masters,Patrick Cantlay,DNQ,false,-1.0
2013,316,The Masters,Luke Guthrie,DNQ,false,-1.0
2013,316,The Masters,Lucas Glover,200/1,false,200.0
2013,316,The Masters,Ted Potter Jr,500/1,false,500.0
2013,316,The Masters,Darren Clarke,DNS,false,-1.0
2013,316,The Masters,Michael Thompson,250/1,false,250.0
2013,316,The Masters,John Peterson,500/1,false,500.0
2013,316,The Masters,David Lynn,300/1,false,300.0
2013,316,The Masters,Jose Maria Olazabal,500/1,false,500.0
2013,316,The Masters,Bernhard Langer,500/1,false,500.0
2013,316,The Masters,Alan Dunbar,2000/1,false,2000.0
2013,316,The Masters,Mike Weir,1000/1,false,1000.0
2013,316,The Masters,Tom Watson,2500/1,false,2500.0
2013,316,The Masters,Field (all others),20/1,false,20.0
2013,317,RBC Heritage,Brandt Snedeker,12/1,false,12.0
2013,317,RBC Heritage,Luke Donald,15/1,false,15.0
2013,317,RBC Heritage,Matt Kuchar,15/1,false,15.0
2013,317,RBC Heritage,Jim Furyk,15/1,false,15.0
2013,317,RBC Heritage,Jason Day,20/1,false,20.0
2013,317,RBC Heritage,Jason Dufner,25/1,false,25.0
2013,317,RBC Heritage,Graeme McDowell,30/1,true,30.0
2013,317,RBC Heritage,Boo Weekley,30/1,false,30.0
2013,317,RBC Heritage,Bill Haas,30/1,false,30.0
2013,317,RBC Heritage,Hunter Mahan,40/1,false,40.0
2013,317,RBC Heritage,Webb Simpson,40/1,false,40.0
2013,317,RBC Heritage,Zach Johnson,40/1,false,40.0
2013,317,RBC Heritage,Peter Hanson,50/1,false,50.0
2013,317,RBC Heritage,Bo Van Pelt,40/1,false,40.0
2013,317,RBC Heritage,Billy Horschel,40/1,false,40.0
2013,317,RBC Heritage,Ben Crane,40/1,false,40.0
2013,317,RBC Heritage,Aaron Baddeley,50/1,false,50.0
2013,317,RBC Heritage,Charles Howell III,40/1,false,40.0
2013,317,RBC Heritage,Carl Pettersson,50/1,false,50.0
2013,317,RBC Heritage,Tim Clark,50/1,false,50.0
2013,317,RBC Heritage,K.J. Choi,50/1,false,50.0
2013,317,RBC Heritage,Robert Garrigus,60/1,false,60.0
2013,317,RBC Heritage,Brendon de Jonge,50/1,false,50.0
2013,317,RBC Heritage,Charley Hoffman,50/1,false,50.0
2013,317,RBC Heritage,Stewart Cink,50/1,false,50.0
2013,317,RBC Heritage,Ernie Els,50/1,false,50.0
2013,317,RBC Heritage,Martin Kaymer,60/1,false,60.0
2013,317,RBC Heritage,Marc Leishman,60/1,false,60.0
2013,317,RBC Heritage,Brian Davis,60/1,false,60.0
2013,317,RBC Heritage,Chris Kirk,60/1,false,60.0
2013,317,RBC Heritage,Richard Sterne,60/1,false,60.0
2013,317,RBC Heritage,Brian Gay,50/1,false,50.0
2013,317,RBC Heritage,Ryan Palmer,60/1,false,60.0
2013,317,RBC Heritage,Pat Perez,60/1,false,60.0
2013,317,RBC Heritage,Mark Wilson,60/1,false,60.0
2013,317,RBC Heritage,Jordan Spieth,60/1,false,60.0
2013,317,RBC Heritage,Graham DeLaet,80/1,false,80.0
2013,317,RBC Heritage,Vijay Singh,80/1,false,80.0
2013,317,RBC Heritage,Nicolas Colsaerts,80/1,false,80.0
2013,317,RBC Heritage,Bud Cauley,80/1,false,80.0
2013,317,RBC Heritage,Russell Henley,80/1,false,80.0
2013,317,RBC Heritage,Luke Guthrie,80/1,false,80.0
2013,317,RBC Heritage,Michael Thompson,80/1,false,80.0
2013,317,RBC Heritage,Kevin Stadler,80/1,false,80.0
2013,317,RBC Heritage,Bryce Molder,100/1,false,100.0
2013,317,RBC Heritage,Kevin Streelman,80/1,false,80.0
2013,317,RBC Heritage,Harris English,60/1,false,60.0
2013,317,RBC Heritage,Rory Sabbatini,80/1,false,80.0
2013,317,RBC Heritage,Camilo Villegas,100/1,false,100.0
2013,317,RBC Heritage,Field (all others),5/2,false,2.5
2013,318,Open de Espana,Sergio Garcia,5/1,false,5.0
2013,318,Open de Espana,Gonzalo Fernandez-Castano,15/1,false,15.0
2013,318,Open de Espana,Francesco Molinari,20/1,false,20.0
2013,318,Open de Espana,Pablo Larrazabal,20/1,false,20.0
2013,318,Open de Espana,Matteo Manassero,20/1,false,20.0
2013,318,Open de Espana,David Horsey,25/1,false,25.0
2013,318,Open de Espana,Rafael Cabrera Bello,30/1,false,30.0
2013,318,Open de Espana,David Howell,30/1,false,30.0
2013,318,Open de Espana,Victor Dubuisson,30/1,false,30.0
2013,318,Open de Espana,Anders Hansen,30/1,false,30.0
2013,318,Open de Espana,Joost Luiten,30/1,false,30.0
2013,318,Open de Espana,Shane Lowry,30/1,false,30.0
2013,318,Open de Espana,Edoardo Molinari,40/1,false,40.0
2013,318,Open de Espana,Peter Uihlein,40/1,false,40.0
2013,318,Open de Espana,Gregory Bourdy,40/1,false,40.0
2013,318,Open de Espana,Raphael Jacquelin,50/1,true,50.0
2013,318,Open de Espana,Steve Webster,50/1,false,50.0
2013,318,Open de Espana,Tommy Fleetwood,50/1,false,50.0
2013,318,Open de Espana,Miguel Angel Jimenez,50/1,false,50.0
2013,318,Open de Espana,Field (all others),4/7,false,0.5714285714285714
2013,319,Zurich Classic of New Orleans,Justin Rose,12/1,false,12.0
2013,319,Zurich Classic of New Orleans,Keegan Bradley,15/1,false,15.0
2013,319,Zurich Classic of New Orleans,Jason Dufner,15/1,false,15.0
2013,319,Zurich Classic of New Orleans,Bubba Watson,15/1,false,15.0
2013,319,Zurich Classic of New Orleans,Rickie Fowler,20/1,false,20.0
2013,319,Zurich Classic of New Orleans,Nick Watney,20/1,false,20.0
2013,319,Zurich Classic of New Orleans,Thorbjorn Olesen,25/1,false,25.0
2013,319,Zurich Classic of New Orleans,Billy Horschel,30/1,true,30.0
2013,319,Zurich Classic of New Orleans,Charley Hoffman,30/1,false,30.0
2013,319,Zurich Classic of New Orleans,Freddie Jacobson,DNS,false,-1.0
2013,319,Zurich Classic of New Orleans,Brendon de Jonge,30/1,false,30.0
2013,319,Zurich Classic of New Orleans,Cameron Tringale,30/1,false,30.0
2013,319,Zurich Classic of New Orleans,Jimmy Walker,40/1,false,40.0
2013,319,Zurich Classic of New Orleans,Ernie Els,40/1,false,40.0
2013,319,Zurich Classic of New Orleans,K.J. Choi,40/1,false,40.0
2013,319,Zurich Classic of New Orleans,Charles Howell III,40/1,false,40.0
2013,319,Zurich Classic of New Orleans,Jeff Overton,40/1,false,40.0
2013,319,Zurich Classic of New Orleans,Robert Garrigus,DNS,false,-1.0
2013,319,Zurich Classic of New Orleans,Jordan Spieth,40/1,false,40.0
2013,319,Zurich Classic of New Orleans,Camilo Villegas,40/1,false,40.0
2013,319,Zurich Classic of New Orleans,David Toms,50/1,false,50.0
2013,319,Zurich Classic of New Orleans,John Senden,50/1,false,50.0
2013,319,Zurich Classic of New Orleans,Scott Piercy,50/1,false,50.0
2013,319,Zurich Classic of New Orleans,John Rollins,50/1,false,50.0
2013,319,Zurich Classic of New Orleans,Chris Kirk,40/1,false,40.0
2013,319,Zurich Classic of New Orleans,Boo Weekley,50/1,false,50.0
2013,319,Zurich Classic of New Orleans,Ryan Palmer,50/1,false,50.0
2013,319,Zurich Classic of New Orleans,Marcel Siem,60/1,false,60.0
2013,319,Zurich Classic of New Orleans,Aaron Baddeley,60/1,false,60.0
2013,319,Zurich Classic of New Orleans,Rory Sabbatini,50/1,false,50.0
2013,319,Zurich Classic of New Orleans,Ben Crane,60/1,false,60.0
2013,319,Zurich Classic of New Orleans,Graham DeLaet,50/1,false,50.0
2013,319,Zurich Classic of New Orleans,Nicolas Colsaerts,60/1,false,60.0
2013,319,Zurich Classic of New Orleans,Brian Davis,80/1,false,80.0
2013,319,Zurich Classic of New Orleans,Ken Duke,80/1,false,80.0
2013,319,Zurich Classic of New Orleans,Jerry Kelly,80/1,false,80.0
2013,319,Zurich Classic of New Orleans,Kevin Stadler,80/1,false,80.0
2013,319,Zurich Classic of New Orleans,Greg Chalmers,80/1,false,80.0
2013,319,Zurich Classic of New Orleans,Luke Guthrie,80/1,false,80.0
2013,319,Zurich Classic of New Orleans,Michael Thompson,80/1,false,80.0
2013,319,Zurich Classic of New Orleans,Harris English,80/1,false,80.0
2013,319,Zurich Classic of New Orleans,Seung-Yul Noh,100/1,false,100.0
2013,319,Zurich Classic of New Orleans,Retief Goosen,100/1,false,100.0
2013,319,Zurich Classic of New Orleans,Gary Woodland,100/1,false,100.0
2013,319,Zurich Classic of New Orleans,Chris Stroud,100/1,false,100.0
2013,319,Zurich Classic of New Orleans,D.A. Points,100/1,false,100.0
2013,319,Zurich Classic of New Orleans,Andres Romero,100/1,false,100.0
2013,319,Zurich Classic of New Orleans,Shane Lowry,125/1,false,125.0
2013,319,Zurich Classic of New Orleans,Tianlang Guan,1000/1,false,1000.0
2013,319,Zurich Classic of New Orleans,Field (all others),9/4,false,2.25
2013,320,Ballantine's Championship,Louis Oosthuizen,9/1,false,9.0
2013,320,Ballantine's Championship,Alexander Noren,12/1,false,12.0
2013,320,Ballantine's Championship,Richie Ramsay,20/1,false,20.0
2013,320,Ballantine's Championship,Bernd Wiesberger,20/1,false,20.0
2013,320,Ballantine's Championship,Victor Dubuisson,25/1,false,25.0
2013,320,Ballantine's Championship,Sang-Moon Bae,25/1,false,25.0
2013,320,Ballantine's Championship,Y.E. Yang,25/1,false,25.0
2013,320,Ballantine's Championship,Marcus Fraser,30/1,false,30.0
2013,320,Ballantine's Championship,Kiradech Aphibarnrat,30/1,false,30.0
2013,320,Ballantine's Championship,Felipe Aguilar,30/1,false,30.0
2013,320,Ballantine's Championship,Pablo Larrazabal,30/1,false,30.0
2013,320,Ballantine's Championship,Peter Uihlein,40/1,false,40.0
2013,320,Ballantine's Championship,Paul Lawrie,40/1,false,40.0
2013,320,Ballantine's Championship,David Howell,30/1,false,30.0
2013,320,Ballantine's Championship,Thongchai Jaidee,40/1,false,40.0
2013,320,Ballantine's Championship,Raphael Jacquelin,40/1,false,40.0
2013,320,Ballantine's Championship,Stephen Gallacher,40/1,false,40.0
2013,320,Ballantine's Championship,Paul Casey,40/1,false,40.0
2013,320,Ballantine's Championship,Thomas Bjorn,50/1,false,50.0
2013,320,Ballantine's Championship,Field (Brett Rumford),4/9,true,0.4444444444444444
2013,321,Wells Fargo Championship,Rory McIlroy,8/1,false,8.0
2013,321,Wells Fargo Championship,Phil Mickelson,15/1,false,15.0
2013,321,Wells Fargo Championship,Lee Westwood,15/1,false,15.0
2013,321,Wells Fargo Championship,Webb Simpson,15/1,false,15.0
2013,321,Wells Fargo Championship,Dustin Johnson,DNS,false,-1.0
2013,321,Wells Fargo Championship,Rickie Fowler,20/1,false,20.0
2013,321,Wells Fargo Championship,Bubba Watson,20/1,false,20.0
2013,321,Wells Fargo Championship,Sergio Garcia,20/1,false,20.0
2013,321,Wells Fargo Championship,Nick Watney,25/1,false,25.0
2013,321,Wells Fargo Championship,Bill Haas,25/1,false,25.0
2013,321,Wells Fargo Championship,Hunter Mahan,40/1,false,40.0
2013,321,Wells Fargo Championship,Henrik Stenson,40/1,false,40.0
2013,321,Wells Fargo Championship,Ian Poulter,DNS,false,-1.0
2013,321,Wells Fargo Championship,Jimmy Walker,40/1,false,40.0
2013,321,Wells Fargo Championship,Bo Van Pelt,50/1,false,50.0
2013,321,Wells Fargo Championship,Nicolas Colsaerts,50/1,false,50.0
2013,321,Wells Fargo Championship,Angel Cabrera,50/1,false,50.0
2013,321,Wells Fargo Championship,Padraig Harrington,50/1,false,50.0
2013,321,Wells Fargo Championship,Robert Garrigus,50/1,false,50.0
2013,321,Wells Fargo Championship,Lucas Glover,40/1,false,40.0
2013,321,Wells Fargo Championship,Boo Weekley,50/1,false,50.0
2013,321,Wells Fargo Championship,D.A. Points,40/1,false,40.0
2013,321,Wells Fargo Championship,Brendon de Jonge,50/1,false,50.0
2013,321,Wells Fargo Championship,Ryan Moore,60/1,false,60.0
2013,321,Wells Fargo Championship,Martin Kaymer,60/1,false,60.0
2013,321,Wells Fargo Championship,Charles Howell III,60/1,false,60.0
2013,321,Wells Fargo Championship,Zach Johnson,60/1,false,60.0
2013,321,Wells Fargo Championship,Luke Guthrie,60/1,false,60.0
2013,321,Wells Fargo Championship,Chris Kirk,60/1,false,60.0
2013,321,Wells Fargo Championship,Pat Perez,60/1,false,60.0
2013,321,Wells Fargo Championship,Kevin Streelman,60/1,false,60.0
2013,321,Wells Fargo Championship,Martin Laird,80/1,false,80.0
2013,321,Wells Fargo Championship,John Senden,80/1,false,80.0
2013,321,Wells Fargo Championship,Jordan Spieth,80/1,false,80.0
2013,321,Wells Fargo Championship,Russell Henley,60/1,false,60.0
2013,321,Wells Fargo Championship,Geoff Ogilvy,80/1,false,80.0
2013,321,Wells Fargo Championship,Kyle Stanley,60/1,false,60.0
2013,321,Wells Fargo Championship,Brian Davis,80/1,false,80.0
2013,321,Wells Fargo Championship,Cameron Tringale,80/1,false,80.0
2013,321,Wells Fargo Championship,Ben Curtis,80/1,false,80.0
2013,321,Wells Fargo Championship,Kevin Stadler,80/1,false,80.0
2013,321,Wells Fargo Championship,John Huh,80/1,false,80.0
2013,321,Wells Fargo Championship,Matteo Manassero,100/1,false,100.0
2013,321,Wells Fargo Championship,Bud Cauley,100/1,false,100.0
2013,321,Wells Fargo Championship,Ben Crane,DNS,false,-1.0
2013,321,Wells Fargo Championship,Vijay Singh,DNS,false,-1.0
2013,321,Wells Fargo Championship,Matt Jones,100/1,false,100.0
2013,321,Wells Fargo Championship,Retief Goosen,DNS,false,-1.0
2013,321,Wells Fargo Championship,Ryo Ishikawa,150/1,false,150.0
2013,321,Wells Fargo Championship,Field (Derek Ernst),2/1,true,2.0
2013,322,Volvo China Open,Alexander Noren,10/1,false,10.0
2013,322,Volvo China Open,Branden Grace,12/1,false,12.0
2013,322,Volvo China Open,Thomas Aiken,20/1,false,20.0
2013,322,Volvo China Open,Pablo Larrazabal,20/1,false,20.0
2013,322,Volvo China Open,Marcus Fraser,25/1,false,25.0
2013,322,Volvo China Open,Joost Luiten,30/1,false,30.0
2013,322,Volvo China Open,Victor Dubuisson,30/1,false,30.0
2013,322,Volvo China Open,Kiradech Aphibarnrat,30/1,false,30.0
2013,322,Volvo China Open,Stephen Gallacher,30/1,false,30.0
2013,322,Volvo China Open,Romain Wattel,DNS,false,-1.0
2013,322,Volvo China Open,Richie Ramsay,30/1,false,30.0
2013,322,Volvo China Open,David Howell,40/1,false,40.0
2013,322,Volvo China Open,Paul Lawrie,40/1,false,40.0
2013,322,Volvo China Open,Rafael Cabrera Bello,40/1,false,40.0
2013,322,Volvo China Open,Brett Rumford,50/1,true,50.0
2013,322,Volvo China Open,Scott Strange,50/1,false,50.0
2013,322,Volvo China Open,Edoardo Molinari,50/1,false,50.0
2013,322,Volvo China Open,Paul Casey,60/1,false,60.0
2013,322,Volvo China Open,Alvaro Quiros,60/1,false,60.0
2013,322,Volvo China Open,Field (all others),2/5,false,0.4
2013,323,THE PLAYERS Championship,Tiger Woods,8/1,true,8.0
2013,323,THE PLAYERS Championship,Rory McIlroy,15/1,false,15.0
2013,323,THE PLAYERS Championship,Adam Scott,15/1,false,15.0
2013,323,THE PLAYERS Championship,Luke Donald,15/1,false,15.0
2013,323,THE PLAYERS Championship,Phil Mickelson,25/1,false,25.0
2013,323,THE PLAYERS Championship,Lee Westwood,20/1,false,20.0
2013,323,THE PLAYERS Championship,Justin Rose,25/1,false,25.0
2013,323,THE PLAYERS Championship,Sergio Garcia,25/1,false,25.0
2013,323,THE PLAYERS Championship,Matt Kuchar,30/1,false,30.0
2013,323,THE PLAYERS Championship,Charl Schwartzel,30/1,false,30.0
2013,323,THE PLAYERS Championship,Jason Day,40/1,false,40.0
